URL,Status,Response Code,Protocol,Method,Content-Type,Client Address,Remote Address,Exception,Request Start Time,Request End Time,Response Start Time,Response End Time,Duration (ms),DNS Duration (ms),Connect Duration (ms),SSL Duration (ms),Request Duration (ms),Response Duration (ms),Latency (ms),Speed (KB/s),Request Speed (KB/s),Response Speed (KB/s),Request Header Size (bytes),Request Body Size (bytes),Response Header Size (bytes),Response Body Size (bytes),Request Compression,Response Compression
https://data.flurry.com/aap.do,COMPLETE,200,https,POST,application/octet-stream,/172.24.0.53,data.flurry.com/74.6.34.10,,15 Sep 2017 19:03:43,15 Sep 2017 19:03:44,15 Sep 2017 19:03:44,15 Sep 2017 19:03:44,757,14,176,383,0,1,183,0.6845703,0.0,0.0,229,302,0,0,,
http://mpal-ocne1.muscdn.com/reg02/2017/09/12/19/272102481969467392_SeDFvLBjHv.mp4,COMPLETE,200,http,GET,application/octet-stream,/172.24.0.53,mpal-ocne1.muscdn.com/180.97.17.22,,15 Sep 2017 19:03:46,15 Sep 2017 19:03:46,15 Sep 2017 19:03:46,15 Sep 2017 19:03:52,5994,4,9,,0,5970,11,695.9199,0.0,698.583,823,,676,4269958,,
http://cfg.imtt.qq.com/tbs?v=2&mk=b37325de1a4eb638d65617b735d0879322a43b0a5ff3b26289627e6cf69c4398e8fafd1beec09a240d61d5e81e49688f8198443d063ea8b2eb5cd7deba369be481a2ccd0f6f4132cd3443f0180f821b61cb5ab80976b81a2816d9f43139f85a6a7707329ff7ada4f17c78e7e6808e45e820d02440792d79ba864d24e2f222e90,COMPLETE,200,http,POST,application/octet-stream,/172.24.0.53,cfg.imtt.qq.com/140.207.185.101,,15 Sep 2017 19:03:48,15 Sep 2017 19:03:48,15 Sep 2017 19:03:48,15 Sep 2017 19:03:48,25,3,7,,1,1,13,46.171875,943.3594,210.9375,494,472,128,88,,
http://image.newsdog.today/headline_72949b9bb1e5b76df7672800c1927d64,COMPLETE,200,http,GET,image/webp,/172.24.0.53,image.newsdog.today/63.130.76.99,,15 Sep 2017 19:03:50,15 Sep 2017 19:03:53,15 Sep 2017 19:03:54,15 Sep 2017 19:03:54,4201,3619,152,,0,6,424,0.58984375,0.0,379.8828,206,,356,1978,,
http://i1.wp.com/www.rumournews.in/uploads/2017/09/11-25-696x392.jpg,COMPLETE,200,http,GET,image/jpeg,/172.24.0.53,i1.wp.com/192.0.77.2,,15 Sep 2017 19:03:50,15 Sep 2017 19:03:50,15 Sep 2017 19:03:50,15 Sep 2017 19:03:50,360,123,46,,1,140,50,126.331055,201.17188,323.41602,206,,354,46011,,
http://image.newsdog.today/headline_7eef7225c3b5e2e5508b087512201f57,COMPLETE,200,http,GET,image/webp,/172.24.0.53,image.newsdog.today/63.130.76.57,,15 Sep 2017 19:03:50,15 Sep 2017 19:03:54,15 Sep 2017 19:03:55,15 Sep 2017 19:03:55,5230,4542,155,,0,25,508,1.7890625,0.0,366.25,206,,356,9020,,
http://yyb.eve.mdt.qq.com:8080/analytics/upload?rid=8a76bb979083100a&sid=e8bbc63f9955e8ec4def505695f400ec,COMPLETE,200,http,POST,,/172.24.0.53,yyb.eve.mdt.qq.com/101.226.76.166,,15 Sep 2017 19:03:50,15 Sep 2017 19:03:50,15 Sep 2017 19:03:51,15 Sep 2017 19:03:51,362,3,15,,1,1,342,3.3876953,1101.5625,125.0,408,720,0,128,,
http://musically.muscdn.com/reg02/2017/09/12/23/42d01e8f-04a0-4a4b-bc39-f8fbc6499795_LMSgpLvbOR.jpg,COMPLETE,200,http,GET,application/octet-stream,/172.24.0.53,musically.muscdn.com/101.227.216.151,,15 Sep 2017 19:03:52,15 Sep 2017 19:03:52,15 Sep 2017 19:03:52,15 Sep 2017 19:03:52,343,292,5,,1,41,4,90.45215,209.96094,751.5957,215,,225,31330,,
https://musically.muscdn.com/res/usericon/281/icon-9105281-993.jpg,COMPLETE,200,https,GET,image/jpeg,/172.24.0.53,musically.muscdn.com/101.227.216.151,,15 Sep 2017 19:03:52,15 Sep 2017 19:03:52,15 Sep 2017 19:03:52,15 Sep 2017 19:03:52,400,263,5,40,0,84,8,157.79297,0.0,749.29004,181,,0,64451,,
http://music.muscdn.com/cover/2017-04-06/14/e9d72df43b716ff22325221572ac80b0.b.jpg,COMPLETE,200,http,GET,image/jpeg,/172.24.0.53,music.muscdn.com/122.227.164.206,,15 Sep 2017 19:03:52,15 Sep 2017 19:03:52,15 Sep 2017 19:03:52,15 Sep 2017 19:03:52,141,66,12,,0,50,13,291.0703,0.0,816.9531,198,,693,41135,,
